Name,age,team,pos,PA,AB,H,2B,3B,HR,BB,SO,P/PA,BA,OBP,SLG,OPS,Year
Kyle Skipworth,31,Marlins,RF,594,529,137,27,15,5,65,81,3.303030303030303,0.2589792060491493,0.3400673400673401,0.3950850661625709,0.735152406229911,2019
Lane Adams,36,Giants,2B,728,680,156,44,29,9,48,148,3.184065934065934,0.22941176470588234,0.2802197802197802,0.41911764705882354,0.6993374272786037,2019
Lariel Gonzalez,36,Nationals,3B,654,608,163,46,26,13,46,89,3.1131498470948014,0.2680921052631579,0.3195718654434251,0.4934210526315789,0.812992918075004,2019
Logan Watkins,22,Reds,LF,646,606,128,28,17,0,40,190,3.5758513931888545,0.21122112211221122,0.26006191950464397,0.31353135313531355,0.5735932726399575,2019
Luke Allen,34,Rangers,RF,631,603,165,30,21,20,28,95,2.9223454833597464,0.2736318407960199,0.3058637083993661,0.4925373134328358,0.798401021832202,2019
Mac Williamson,26,White Sox,3B,712,654,143,34,22,4,58,94,2.9747191011235956,0.21865443425076453,0.28230337078651685,0.3562691131498471,0.638572483936364,2019
Manuel Barrios,35,Nationals,1B,701,660,114,25,29,2,41,95,2.9757489300998574,0.17272727272727273,0.2211126961483595,0.30757575757575756,0.528688453724117,2019
Marc Kroon,21,Reds,CF,629,561,175,30,23,18,68,127,3.516693163751987,0.31194295900178254,0.3863275039745628,0.5436720142602496,0.9299995182348124,2019
Marcus Hatley,32,Phillies,C,770,720,203,51,25,13,50,121,3.0272727272727273,0.28194444444444444,0.32857142857142857,0.47638888888888886,0.8049603174603175,2019
Marcus McBeth,31,Astros,P,684,603,164,31,22,14,81,92,3.3625730994152048,0.27197346600331673,0.358187134502924,0.4660033167495854,0.8241904512525093,2019
Mario Ramos,34,Athletics,1B,723,649,148,34,15,7,74,172,3.504840940525588,0.2280431432973806,0.3070539419087137,0.35901386748844377,0.6660678093971575,2019
Mark Hutton,28,Nationals,SS,639,582,204,47,24,23,57,75,3.0453834115805947,0.35051546391752575,0.4084507042253521,0.6323024054982818,1.0407531097236338,2019
Mark Rogers,28,Diamondbacks,3B,689,600,113,32,24,1,89,213,3.923076923076923,0.18833333333333332,0.2931785195936139,0.32666666666666666,0.6198451862602805,2019
Mark Strittmatter,31,Nationals,LF,631,588,90,19,17,1,43,250,3.7083993660855783,0.15306122448979592,0.21077654516640254,0.24829931972789115,0.4590758648942937,2019
Matt Boyd,27,Marlins,LF,636,569,124,34,13,9,67,93,3.1147798742138364,0.2179261862917399,0.300314465408805,0.37082601054481545,0.6711404759536205,2019
Matt Szczur,24,Blue Jays,CF,627,602,109,23,11,4,25,102,2.9904306220095696,0.18106312292358803,0.21371610845295055,0.2757475083056478,0.4894636167585984,2019
Matt Tracy,25,Indians,RF,590,546,167,42,19,9,44,113,3.2711864406779663,0.3058608058608059,0.3576271186440678,0.5018315018315018,0.8594586204755696,2019
Mauro Zarate,28,Rays,CF,638,588,102,26,14,0,50,125,3.24294670846395,0.17346938775510204,0.23824451410658307,0.2653061224489796,0.5035506365555626,2019
Max Kepler,32,White Sox,P,706,649,187,51,23,6,57,203,3.644475920679887,0.288135593220339,0.34560906515580736,0.46533127889060094,0.8109403440464082,2019
Melvin Mercedes,28,Giants,3B,703,671,166,37,11,21,32,156,3.3044096728307255,0.2473919523099851,0.28165007112375534,0.42921013412816694,0.7108602052519223,2019
Michael Crotta,29,Marlins,SS,648,550,128,28,22,5,98,117,3.5123456790123457,0.23272727272727273,0.3487654320987654,0.39090909090909093,0.7396745230078563,2019
Michael Reed,32,Royals,LF,647,570,102,20,22,3,77,212,3.7449768160741885,0.17894736842105263,0.27666151468315303,0.30701754385964913,0.5836790585428022,2019
Mike Bell,25,Athletics,RF,615,549,158,37,28,7,66,111,3.4390243902439024,0.2877959927140255,0.3642276422764228,0.49544626593806923,0.859673908214492,2019
Mike Cervenak,28,Pirates,C,724,685,127,27,31,3,39,221,3.4640883977900554,0.1854014598540146,0.2292817679558011,0.3284671532846715,0.5577489212404726,2019
Mike Jerzembeck,29,Tigers,2B,715,668,133,28,26,3,47,161,3.327272727272727,0.19910179640718562,0.2517482517482518,0.3323353293413174,0.5840835810895691,2019
Mike Metcalfe,30,Brewers,RF,582,541,161,28,11,10,41,64,2.9123711340206184,0.2975970425138632,0.3470790378006873,0.4454713493530499,0.7925503871537372,2019
Mike Neill,29,Reds,RF,608,556,205,47,23,14,52,74,3.0970394736842106,0.368705035971223,0.42269736842105265,0.6115107913669064,1.034208159787959,2019
Mike Saipe,30,Orioles,SS,663,639,188,39,23,19,24,69,2.760180995475113,0.2942097026604069,0.31975867269984914,0.5164319248826291,0.8361905975824783,2019
Mike Welch,33,Padres,LF,676,604,192,38,29,12,72,119,3.4363905325443787,0.31788079470198677,0.3905325443786982,0.5364238410596026,0.9269563854383008,2019
Mitch Harris,24,Phillies,LF,680,624,139,32,30,6,56,159,3.364705882352941,0.22275641025641027,0.2867647058823529,0.39903846153846156,0.6858031674208145,2019
Nate Rolison,39,Blue Jays,3B,681,633,134,35,20,3,48,169,3.4317180616740086,0.21169036334913113,0.26725403817914833,0.344391785150079,0.6116458233292273,2019
Nefi Ogando,25,Cubs,LF,617,527,159,28,26,11,90,76,3.3452188006482984,0.301707779886148,0.4035656401944895,0.5161290322580645,0.919694672452554,2019
Orlando Calixte,36,Twins,1B,735,644,149,33,34,4,91,184,3.670748299319728,0.23136645962732919,0.32653061224489793,0.40683229813664595,0.7333629103815439,2019
Osiris Matos,28,Giants,C,757,691,209,48,40,15,66,161,3.462351387054161,0.3024602026049204,0.3632760898282695,0.552821997105644,0.9160980869339135,2019
Paul Hoover,26,Athletics,CF,641,600,181,32,22,13,41,248,3.622464898595944,0.3016666666666667,0.3463338533541342,0.49333333333333335,0.8396671866874675,2019
Paul O'Neill,25,Astros,1B,731,694,168,35,13,19,37,107,2.9835841313269493,0.2420749279538905,0.280437756497948,0.41210374639769454,0.6925415028956425,2019
Paul Wagner,32,Royals,P,668,590,179,35,19,12,78,109,3.553892215568862,0.30338983050847457,0.3847305389221557,0.488135593220339,0.8728661321424946,2019
Pedro Severino,28,Diamondbacks,P,682,599,163,38,21,4,83,166,3.802052785923754,0.27212020033388984,0.36070381231671556,0.4257095158597663,0.7864133281764818,2019
R.J. Swindle,36,Brewers,C,709,646,169,31,22,16,63,117,3.232722143864598,0.26160990712074306,0.32722143864598024,0.4520123839009288,0.7792338225469091,2019
Rafael Lopez,23,Rays,P,687,647,159,37,19,13,40,104,3.13391557496361,0.24574961360123648,0.28966521106259097,0.42194744976816073,0.7116126608307517,2019
Ramon Cabrera,35,Angels,RF,585,546,87,21,12,3,39,119,3.112820512820513,0.15934065934065933,0.2153846153846154,0.25824175824175827,0.47362637362637366,2019
Ramon Flores,39,Indians,CF,614,594,147,39,19,16,20,72,2.749185667752443,0.2474747474747475,0.2719869706840391,0.45791245791245794,0.729899428596497,2019
Raudel Lazo,37,Dodgers,SS,664,594,153,37,18,16,70,91,3.2484939759036147,0.25757575757575757,0.3358433734939759,0.4612794612794613,0.7971228347734371,2019
Ray Montgomery,23,Rangers,C,749,699,155,31,28,11,50,166,3.3497997329773033,0.2217453505007153,0.27369826435246997,0.39341917024320455,0.6671174345956745,2019
Ricardo Jordan,30,Rockies,CF,637,562,184,39,27,16,75,108,3.271585557299843,0.3274021352313167,0.4065934065934066,0.5782918149466192,0.9848852215400258,2019
Rick Greene,23,Padres,2B,740,652,201,41,26,13,88,129,3.445945945945946,0.30828220858895705,0.39054054054054055,0.5107361963190185,0.901276736859559,2019
Rickey Cradle,28,Red Sox,C,713,665,109,33,22,0,48,243,3.4950911640953715,0.16390977443609023,0.22019635343618513,0.2796992481203007,0.4998956015564858,2019
Rico Washington,36,Yankees,SS,614,594,85,21,22,3,20,178,3.281758957654723,0.14309764309764308,0.17100977198697068,0.2676767676767677,0.4386865396637384,2019
Rob Sasser,30,Braves,P,741,648,174,42,32,7,93,132,3.609986504723347,0.26851851851851855,0.3603238866396761,0.4645061728395062,0.8248300594791823,2019
Rod Henderson,29,Dodgers,C,732,633,106,26,19,0,99,190,3.859289617486339,0.1674565560821485,0.28005464480874315,0.2685624012638231,0.5486170460725662,2019
Roger Deago,37,Indians,3B,677,639,157,34,31,0,38,147,3.2319054652880355,0.24569640062597808,0.2880354505169867,0.39593114241001565,0.6839665929270023,2019
Ron Wright,39,Diamondbacks,CF,638,614,136,28,19,13,24,106,2.9905956112852663,0.22149837133550487,0.2507836990595611,0.3925081433224756,0.6432918423820366,2019
Rudy Owens,30,Orioles,2B,698,660,148,36,20,18,38,112,3.0386819484240686,0.22424242424242424,0.2664756446991404,0.4212121212121212,0.6876877659112617,2019
Ryan Bradley,29,Tigers,1B,736,674,172,40,26,6,62,163,3.5135869565217392,0.2551928783382789,0.3179347826086957,0.41839762611275966,0.7363324087214553,2019
Ryan Brett,27,Braves,C,792,733,191,56,29,15,59,156,3.356060606060606,0.2605729877216917,0.31565656565656564,0.47748976807639837,0.7931463337329641,2019
Ryan LaMarre,27,Dodgers,3B,681,601,186,41,21,16,80,77,3.340675477239354,0.30948419301164726,0.39060205580029367,0.5274542429284526,0.9180562987287462,2019
Ryan Lollis,26,Cubs,C,701,648,122,28,16,0,53,330,4.022824536376604,0.1882716049382716,0.24964336661911554,0.2808641975308642,0.5305075641499798,2019
Ryan Tucker,35,Red Sox,2B,686,618,149,39,28,7,68,138,3.381924198250729,0.24110032362459546,0.3163265306122449,0.42880258899676377,0.7451291196090086,2019
Sam Marsonek,27,Rockies,LF,648,611,110,25,18,0,37,287,3.6589506172839505,0.18003273322422259,0.22685185185185186,0.27986906710310966,0.5067209189549615,2019
Sam Narron,26,Diamondbacks,LF,652,530,102,26,22,1,122,184,4.070552147239264,0.19245283018867926,0.34355828220858897,0.330188679245283,0.673746961453872,2019
Scott Alexander,26,Twins,C,753,685,244,57,24,28,68,165,3.3891102257636123,0.3562043795620438,0.41434262948207173,0.6321167883211679,1.0464594178032396,2019
Scott Brosius,33,Astros,CF,646,611,139,29,20,8,35,123,3.23374613003096,0.22749590834697217,0.2693498452012384,0.37970540098199673,0.6490552461832351,2019
Scott Klingenbeck,25,Rangers,LF,669,627,173,39,20,12,42,147,3.343796711509716,0.2759170653907496,0.3213751868460389,0.45933014354066987,0.7807053303867088,2019
Scott McGough,36,Dodgers,LF,652,604,153,28,24,13,48,119,3.2392638036809815,0.2533112582781457,0.30828220858895705,0.44370860927152317,0.7519908178604802,2019
Scott Patterson,28,Royals,C,743,696,169,41,19,8,47,118,3.0524899057873487,0.24281609195402298,0.29071332436069985,0.39080459770114945,0.6815179220618492,2019
Scott Stahoviak,23,Cardinals,P,704,595,141,32,22,7,109,100,3.5880681818181817,0.23697478991596638,0.35511363636363635,0.4,0.7551136363636364,2019
Scott Wiggins,27,White Sox,C,763,713,168,46,23,12,50,105,3.0458715596330275,0.23562412342215988,0.2857142857142857,0.41514726507713884,0.7008615507914245,2019
Severino Gonzalez,28,Cardinals,SS,700,635,241,55,34,22,65,107,3.1671428571428573,0.3795275590551181,0.43714285714285717,0.6771653543307087,1.1143082114735658,2019
Shane Komine,34,Reds,1B,728,693,141,39,27,1,35,221,3.491758241758242,0.20346320346320346,0.24175824175824176,0.341991341991342,0.5837495837495837,2019
Shane Youman,31,Royals,CF,630,596,177,41,14,13,34,61,2.806349206349206,0.29697986577181207,0.3349206349206349,0.47818791946308725,0.8131085543837222,2019
Shannon Withem,25,Braves,3B,740,646,185,40,30,11,94,124,3.5324324324324325,0.28637770897832815,0.377027027027027,0.49226006191950467,0.8692870889465316,2019
Shawn Boskie,32,Padres,RF,645,600,144,34,20,10,45,149,3.2,0.24,0.2930232558139535,0.41333333333333333,0.7063565891472868,2019
Steve Cooke,29,White Sox,2B,731,672,172,43,22,10,59,224,3.4582763337893296,0.25595238095238093,0.31600547195622436,0.43005952380952384,0.7460649957657481,2019
Steve Gajkowski,26,Royals,3B,687,647,174,50,20,11,40,112,3.005822416302766,0.2689335394126739,0.31149927219796214,0.45904173106646057,0.7705410032644227,2019
Steve Garrison,28,Rockies,1B,724,657,147,27,27,9,67,188,3.476519337016575,0.2237442922374429,0.2955801104972376,0.3881278538812785,0.6837079643785161,2019
Steve Green,34,Reds,SS,665,596,148,32,28,6,69,91,3.2917293233082705,0.2483221476510067,0.3263157894736842,0.4261744966442953,0.7524902861179795,2019
Steve Susdorf,27,Giants,LF,670,584,157,32,22,8,86,160,3.7044776119402987,0.2688356164383562,0.36268656716417913,0.4400684931506849,0.8027550603148641,2019
Steven Lerud,26,Blue Jays,SS,664,611,141,33,19,4,53,133,3.3313253012048194,0.23076923076923078,0.2921686746987952,0.36661211129296234,0.6587807859917576,2019
Taylor Hill,23,Orioles,LF,645,587,153,35,15,19,58,120,3.2868217054263567,0.2606473594548552,0.3271317829457364,0.4684838160136286,0.795615598959365,2019
Thad Weber,25,Giants,RF,638,585,150,28,28,16,53,135,3.4310344827586206,0.2564102564102564,0.3181818181818182,0.48205128205128206,0.8002331002331002,2019
Thomas Diamond,33,Brewers,CF,600,566,98,19,23,0,34,213,3.545,0.17314487632508835,0.22,0.2879858657243816,0.5079858657243816,2019
Tim Cooney,25,Athletics,SS,669,607,140,35,14,9,62,123,3.2376681614349776,0.23064250411861614,0.30194319880418535,0.37891268533772654,0.6808558841419119,2019
Tino Martinez,25,Astros,3B,688,635,154,33,20,9,53,101,3.082848837209302,0.24251968503937008,0.3008720930232558,0.4,0.7008720930232558,2019
Tom Shearn,25,Mariners,C,732,623,159,31,35,9,109,136,3.5846994535519126,0.2552166934189406,0.366120218579235,0.4606741573033708,0.8267943758826057,2019
Tony Torcato,30,Rangers,CF,649,559,150,37,22,10,90,155,3.8120184899845917,0.26833631484794274,0.3697996918335901,0.4669051878354204,0.8367048796690105,2019
Trey Lunsford,26,Brewers,LF,620,569,176,41,16,16,51,105,3.196774193548387,0.3093145869947276,0.36612903225806454,0.5219683655536028,0.8880973978116673,2019
Trystan Magnuson,34,Reds,P,662,559,151,31,26,6,103,128,3.743202416918429,0.2701252236135957,0.38368580060422963,0.45080500894454384,0.8344908095487735,2019
Tsuyoshi Wada,29,Orioles,P,663,581,156,32,25,4,82,120,3.558069381598793,0.2685025817555938,0.358974358974359,0.43029259896729777,0.7892669579416567,2019
Tyler Cravy,21,Brewers,P,636,596,119,29,25,5,40,196,3.5628930817610063,0.19966442953020133,0.25,0.3573825503355705,0.6073825503355705,2019
Victor Garate,25,Phillies,RF,636,591,146,39,25,4,45,135,3.3962264150943398,0.2470389170896785,0.300314465408805,0.4179357021996616,0.7182501676084666,2019
Vince Belnome,27,Giants,SS,685,639,192,49,20,23,46,79,2.9021897810218977,0.3004694835680751,0.34744525547445254,0.5477308294209703,0.8951760848954229,2019
Wilfredo Tovar,23,Mariners,1B,726,645,114,25,20,1,81,174,3.574380165289256,0.17674418604651163,0.26859504132231404,0.28217054263565894,0.550765583957973,2019
Wilking Rodriguez,30,Twins,2B,716,648,191,52,29,13,68,219,3.7290502793296088,0.29475308641975306,0.361731843575419,0.5246913580246914,0.8864232016001103,2019
William Bergolla,36,Dodgers,P,667,636,149,40,29,9,31,143,3.341829085457271,0.23427672955974843,0.2698650674662669,0.4308176100628931,0.7006826775291599,2019
Willie Collazo,27,Indians,1B,709,630,226,49,24,21,79,87,3.1946403385049367,0.35873015873015873,0.4301833568406206,0.6126984126984127,1.0428817695390333,2019
Willie Martinez,32,Tigers,RF,620,533,204,51,19,15,87,82,3.3225806451612905,0.3827392120075047,0.4693548387096774,0.6341463414634146,1.103501180173092,2019
Xavier Scruggs,24,Pirates,RF,604,540,140,28,19,9,64,123,3.4586092715231787,0.25925925925925924,0.33774834437086093,0.43148148148148147,0.7692298258523425,2019
Yadiel Rivera,32,Dodgers,2B,699,659,207,56,28,15,40,133,3.195994277539342,0.3141122913505311,0.35336194563662376,0.5523520485584219,0.9057139941950456,2019
Yurendell de Caster,28,Mariners,2B,709,661,167,30,25,8,48,104,2.991537376586742,0.2526475037821483,0.3032440056417489,0.40998487140695916,0.7132288770487081,2019
Zach Lee,32,Indians,P,657,612,156,38,31,9,45,191,3.624048706240487,0.2549019607843137,0.3059360730593607,0.4624183006535948,0.7683543737129555,2019
Aaron Looper,35,Diamondbacks,C,753,678,161,43,26,8,75,161,3.357237715803453,0.2374631268436578,0.31341301460823373,0.41297935103244837,0.7263923656406821,2020
Aaron Scheffer,36,Astros,C,729,660,138,35,18,5,69,187,3.539094650205761,0.20909090909090908,0.2839506172839506,0.3393939393939394,0.62334455667789,2020
Abel De Los Santos,31,Cubs,1B,716,635,169,37,19,14,81,137,3.421787709497207,0.26614173228346455,0.34916201117318435,0.4503937007874016,0.799555711960586,2020
Adam Duvall,29,Nationals,CF,610,566,155,35,19,9,44,95,3.160655737704918,0.27385159010600707,0.3262295081967213,0.450530035335689,0.7767595435324104,2020
Adam Peterson,27,Braves,1B,750,678,182,51,23,16,72,140,3.481333333333333,0.26843657817109146,0.33866666666666667,0.4823008849557522,0.8209675516224189,2020
Adrian Houser,39,Royals,SS,678,644,159,31,17,15,34,128,3.1946902654867255,0.2468944099378882,0.28466076696165193,0.41770186335403725,0.7023626303156891,2020
Akeel Morris,27,Diamondbacks,1B,737,661,187,40,20,17,76,110,3.332428765264586,0.28290468986384265,0.3568521031207598,0.481089258698941,0.8379413618197008,2020
Alberto Cabrera,23,Angels,LF,633,571,120,27,18,6,62,148,3.677725118483412,0.21015761821366025,0.28751974723538704,0.3520140105078809,0.6395337577432679,2020
Alex Hernandez,29,Blue Jays,C,730,658,143,36,19,5,72,177,3.4643835616438357,0.21732522796352582,0.2945205479452055,0.3525835866261398,0.6471041345713453,2020
Andy Cavazos,28,Cardinals,C,761,718,194,50,26,17,43,94,2.894875164257556,0.27019498607242337,0.3114323258869908,0.4832869080779944,0.7947192339649852,2020
Angel Castro,34,Mets,LF,675,625,150,38,23,4,50,148,3.339259259259259,0.24,0.2962962962962963,0.3936,0.6898962962962962,2020
Angel Salome,40,Angels,2B,692,655,155,28,29,14,37,143,3.0635838150289016,0.2366412213740458,0.2774566473988439,0.43206106870229005,0.7095177161011339,2020
Anthony Claggett,27,Orioles,CF,605,573,97,19,25,0,32,237,3.6165289256198347,0.16928446771378708,0.21322314049586777,0.28970331588132636,0.5029264563771941,2020
Anthony Ferrari,33,Tigers,SS,640,578,178,38,17,25,62,104,3.365625,0.3079584775086505,0.375,0.5622837370242214,0.9372837370242214,2020
Anthony Shumaker,27,Pirates,P,661,615,105,22,15,0,46,386,4.128593040847202,0.17073170731707318,0.22844175491679275,0.2552845528455285,0.48372630776232123,2020
Arturo Lopez,33,Rays,SS,712,671,158,36,27,12,41,154,3.205056179775281,0.23546944858420268,0.2794943820224719,0.4232488822652757,0.7027432642877476,2020
Asher Wojciechowski,32,Mets,RF,648,569,98,27,18,1,79,146,3.5787037037037037,0.17223198594024605,0.27314814814814814,0.28822495606326887,0.561373104211417,2020
Audry Perez,27,Braves,SS,691,604,204,44,31,16,87,105,3.3545586107091174,0.33774834437086093,0.4211287988422576,0.5927152317880795,1.0138440306303371,2020
Barret Browning,23,Angels,CF,607,548,182,40,20,15,59,88,3.271828665568369,0.33211678832116787,0.3970345963756178,0.5602189781021898,0.9572535744778076,2020
Bartolome Fortunato,29,Padres,C,764,646,227,58,28,20,118,75,3.3010471204188483,0.35139318885448917,0.45157068062827227,0.6207430340557275,1.0723137146839998,2020
